user_id;gender;initials;affiliation;url;country
9276;M;CCBP;Ìnstituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus juazeiro do Norte;\N;BR
9273;M;RFC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
9270;F;VL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";\N;BR
9250;M;FVFB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;\N
9243;M;JALV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9269;M;JJS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9261;M;MSPJ;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
9315;\N;\N;\N;\N;BR
9259;F;GCMT;IFTO - CAMPUS ARAGUATINS;\N;BR
9264;M;MB;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";\N;BR
9258;F;TGSF;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA - IFRO;\N;BR
9262;F;ASBV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA
 - IFRR";\N;BR
9294;\N;\N;Instituto Federal de Educação, Ciência e Tecnologia de Rondônia - IFRO;\N;\N
9452;F;HNFL;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO AMAZONAS;\N;BR
9443;\N;\N;\N;\N;BR
9301;\N;\N;\N;\N;BR
9291;F;DSML;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9448;\N;\N;\N;\N;BR
9282;M;AESS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
9293;M;JFX;"CENTRO FEDERAL DE EDUCAÇÃO TECNOLÓGICA CELSO SUCKOW DA FONSECA
 - CEFET/RJ";\N;BR
9451;\N;\N;\N;\N;BR
9285;F;BAB;IFRO - Instituto Federal de Educação, Ciências e Tecnologia de Rondônia;\N;BR
9296;M;ELS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
9298;\N;\N;\N;\N;BR
9299;\N;\N;\N;\N;BR
9300;\N;\N;\N;\N;BR
9444;\N;\N;\N;\N;BR
9449;\N;\N;\N;\N;BR
9445;F;BETC;Universidade Federal do Amazonas - UFAM;\N;BR
9450;F;\N;Instituto Federal de Alagoas - IFAL;\N;BR
9297;\N;\N;\N;\N;BR
9447;\N;\N;\N;\N;BR
7677;\N;\N;\N;\N;BR
9235;M;EOM;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM;\N;BR
9290;F;FGC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO, CAMPUS GURUPI";\N;BR
9280;M;FGA;Instituto Federal Goiano - Campus Urutaí;\N;BR
9283;M;KRPS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9284;M;ERBS;"UNIVERSIDADE FEDERAL DE ALAGOAS
 - UFAL";\N;BR
9256;F;JLO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";https://outlook.live.com/owa/?path=/mail/inbox/rp;BR
9288;M;RCS;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO Câmpus Ariquemes";\N;BR
9292;F;JJE;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";\N;BR
9446;\N;\N;\N;\N;BR
9460;\N;\N;\N;\N;BR
9479;\N;\N;\N;\N;BR
9483;\N;\N;\N;\N;\N
9485;\N;\N;\N;\N;BR
9490;\N;\N;\N;\N;BR
9481;\N;\N;\N;\N;BR
9478;\N;\N;IFBA;\N;BR
9455;\N;\N;\N;\N;BR
9462;F;RMSS;IFBA;\N;BR
9477;\N;\N;\N;\N;BR
9461;F;TJRVB;Instituto Federal de Educação Ciência e Tecnologia do Amazonas;\N;BR
9459;\N;\N;\N;\N;BR
9470;\N;\N;\N;\N;BR
12606;\N;\N;\N;\N;\N
9463;\N;\N;\N;\N;BR
9471;\N;\N;\N;\N;BR
9491;\N;\N;\N;\N;BR
9457;\N;\N;IFMT;\N;BR
9468;\N;\N;\N;\N;BR
9474;\N;\N;\N;\N;BR
12607;\N;\N;\N;\N;\N
9480;\N;\N;\N;\N;BR
12608;\N;\N;\N;\N;\N
12609;\N;\N;\N;\N;\N
9486;\N;\N;\N;\N;BR
9473;\N;\N;\N;\N;BR
9454;\N;\N;\N;\N;BR
9466;\N;\N;\N;\N;BR
9497;\N;\N;\N;\N;BR
9502;\N;\N;\N;\N;BR
9504;\N;\N;\N;\N;BR
9513;\N;\N;\N;\N;BR
9489;\N;\N;Instituto Federal da Paraíba;\N;BR
9482;\N;\N;\N;\N;BR
9475;\N;\N;\N;\N;BR
9464;\N;\N;\N;\N;BR
9472;\N;\N;\N;\N;BR
9458;\N;\N;\N;\N;BR
9476;\N;\N;\N;\N;BR
9465;\N;\N;\N;\N;BR
9488;\N;\N;\N;\N;BR
9520;\N;\N;\N;\N;BR
9495;\N;\N;\N;\N;BR
9519;M;MORN;Instituto Federal do Piauí;\N;BR
9525;\N;\N;\N;\N;BR
9494;\N;\N;\N;\N;BR
12610;\N;\N;\N;\N;\N
9496;\N;\N;\N;\N;BR
9500;\N;\N;\N;\N;BR
9506;\N;\N;\N;\N;BR
9529;M;EF;Instituto Federal do Maranhão;\N;BR
9524;\N;\N;\N;\N;BR
9503;\N;\N;\N;\N;BR
9516;M;\N;Instituto Federal da Bahia;\N;BR
9511;\N;\N;\N;\N;BR
9522;F;\N;Instituto Federal de Alagoas;\N;BR
9499;\N;\N;\N;\N;BR
9501;\N;\N;\N;\N;BR
9528;\N;\N;\N;\N;BR
9512;\N;\N;\N;\N;BR
9515;\N;\N;\N;\N;BR
9527;\N;\N;\N;\N;BR
9526;\N;\N;\N;\N;BR
12611;\N;\N;\N;\N;\N
12612;\N;\N;\N;\N;\N
12613;\N;\N;\N;\N;\N
12614;\N;\N;\N;\N;\N
9507;\N;\N;\N;\N;BR
9498;\N;\N;\N;\N;BR
9530;\N;\N;\N;\N;BR
9531;\N;\N;\N;\N;BR
9545;F;FIRC;univrsidade estadual de alagoas;\N;BR
9310;\N;\N;\N;\N;BR
9509;\N;\N;\N;\N;BR
9514;\N;\N;\N;\N;BR
9517;\N;\N;\N;\N;BR
9508;\N;\N;\N;\N;BR
9533;M;CES;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
9493;\N;\N;\N;\N;BR
9523;\N;\N;\N;\N;BR
9540;F;ACO;IFRN - Ipanguaçu;\N;BR
9168;M;PHCC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9537;M;DG;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba - CAMPUS JOÃO PESSOA;\N;BR
9329;\N;\N;\N;\N;BR
9542;M;ELM;IFCE - CAMPUS UMIRIM;\N;BR
9532;F;FNS;IFBA;\N;\N
9546;F;SMG;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
9547;M;TFHS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
9117;F;\N;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA-IFBA;\N;BR
9539;F;CSA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
7958;M;LFS;Instituto Federal de Educação, Ciência e Tecnologia de Rondônia Campus Colorado do Oeste;\N;BR
9275;M;BSM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9548;M;NR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;\N
9549;F;ACL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4350599E2;BR
9554;F;EJMC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9557;F;\N;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9552;M;HTMO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";http://www2.ifal.edu.br/;BR
9534;M;MBMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9215;F;MSS;IFTO;\N;BR
9543;M;MSA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;\N
9538;M;BOS;Instituto Federal de educação, ciência e tecnologia do amazonas;\N;BR
9541;M;MBGP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";https://mail.google.com/mail/u/0/#inbox;BR
8586;M;WJ;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
8856;M;jsb;if-sertão-pe campus salgueiro;\N;BR
9556;M;LNAN;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";\N;BR
8631;M;LBBJ;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO - CAMPUS ARAGUATINS";\N;BR
8535;F;MIAS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9559;M;SFS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
9560;F;JFLS;Instituto Federal de educação ciência e tecnologia do Amazonas, Campus Manaus Centro.;\N;BR
9555;M;PLR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9561;F;AAL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;\N
7619;\N;\N;\N;\N;BR
9551;F;\N;Instituto Federal do Amazonas - Campus Manaus Centro;\N;BR
9563;M;DOS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;\N
9191;M;KKBP;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM;\N;BR
7786;M;KBS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";https://webmail.ifam.edu.br/#1;BR
8203;M;TAA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE
 - IFS";\N;BR
9569;F;JROK;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;\N
9544;M;VP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
8425;M;ADDL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9574;F;CFS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;\N
9570;M;TSA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9323;\N;\N;\N;\N;BR
9553;M;GNdaS;Instituição Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte - Campus Natal Central;\N;BR
8186;M;JSA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
8500;F;MUT;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RONDÔNIA;\N;BR
8632;F;JPL;Instituto Federal do Rio Grande do Norte- IFRN;\N;BR
9578;M;BLV;UFRPE;\N;BR
3853;F;ACA;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
8908;M;AWLT;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
9562;M;AGM;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO ACRE
 - IFAC";\N;BR
9131;M;FAB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
8509;M;JADT;Instituto Federal de Educação, Ciência e Tecnologia Baiano, Campus Guanambi;\N;BR
9571;M;LG;Instituto federal de educação ciências e tecnologia da Paraíba-Campus Esperança;\N;BR
9575;M;JECN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9295;F;LLP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
9576;F;ALO;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS;\N;BR
9577;F;PRGS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9573;M;SFC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
12615;\N;\N;\N;\N;\N
12616;\N;\N;\N;\N;\N
12617;\N;\N;\N;\N;\N
12618;\N;\N;\N;\N;\N
9595;F;AMSN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;\N
8027;F;NSFM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9584;M;\N;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
9582;M;HMSS;UFRPE;\N;BR
9591;M;JPB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
12619;\N;\N;\N;\N;\N
9303;\N;\N;\N;\N;BR
9601;F;AACF;Instituto Federal de Roraima;\N;\N
9593;M;FSS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9580;M;\N;UFERSA;\N;BR
8225;F;SRG;INSTITUTO DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS;\N;BR
9892;F;SVC;IFPB;\N;BR
8614;M;MRN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
9566;F;TSS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;\N
9588;F;YMBRC;INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO SERTãO PERNAMBUCANO;\N;BR
9585;M;WSR;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SERTÃO PERNAMBUCANO;\N;BR
9565;F;FAE;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
9567;M;JBA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9568;F;LDMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
9592;F;EOM;"Instituto Federal de Educação, Ciência e Tecnologia de Rondônia – IFRO
Campus Porto Velho – Calama";\N;BR
9596;M;GAP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
9589;M;BLV;Jardim Botânico do Recife/Universidade Federal Rural de Pernambuco;\N;BR
9581;F;MM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
9600;F;LGSA;Instituto Federal do Pará;\N;BR
12620;\N;\N;\N;\N;\N
12621;\N;\N;\N;\N;\N
12622;\N;\N;\N;\N;\N
12623;\N;\N;\N;\N;\N
12624;\N;\N;\N;\N;\N
688;M;MSV;INSTITUTO FEDERAL DO MARANHAO - CAMPUS GRAJAU;\N;BR
9604;M;ACO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO
Campus Gurupi";\N;BR
9603;F;EBBA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;\N
9606;F;akml;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA
 - IFRR";\N;BR
9611;F;ACP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;\N
9605;F;PRRF;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9613;F;MMMAS;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE - IFS;\N;BR
9614;F;RKMR;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA  - IFBA-CAMPUS JACOBINA;\N;BR
9616;F;ACL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9597;M;WSF;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE BRASÍLIA;\N;BR
9594;F;\N;IPA;\N;BR
8335;M;VH;Instituto Federal do Rio Grande do Norte - Campus São Gonçalo do Amarante;\N;BR
8449;F;MCPR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
9587;F;MSN;INSTITUTO FEDERAL DE ALAGOAS;\N;\N
9618;F;KFC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
9602;F;WDBS;"FACULDADE MAURÍCIO DE NASSAU
 - FMN";\N;BR
9615;F;MBSD;Instituto Federal de Educação, Ciência e Tecnologia da Paraíba;\N;BR
9608;F;ROC;INSTITUTO FEDERAL DE TECNOLOGIA DO AMAZONAS;\N;BR
9049;M;KKSO;"UNIVERSIDADE FEDERAL DO PIAUÍ
 - UFPI";\N;BR
9579;M;HNA;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ- IFAP;\N;BR
9014;M;DMN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA
Campus Jequié";\N;BR
9619;F;DMS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN
Campus Apodi";https://outlook.live.com/owa/;BR
9609;F;VLS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
12625;\N;\N;\N;\N;\N
7680;M;FARN;IFAL;\N;BR
12626;\N;\N;\N;\N;\N
12627;\N;\N;\N;\N;\N
12628;\N;\N;\N;\N;\N
12629;\N;\N;\N;\N;\N
12630;\N;\N;\N;\N;\N
9621;M;LSP;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";\N;BR
9633;M;EFPSJ;Instituto Federal de educação, ciência e tecnologia da Paraiba-IFPB;\N;BR
9630;F;FB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9627;F;APO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9625;M;VDS;IF-Sertão Pernambucano Campus Petrolina;\N;BR
9637;M;EQ;INSTITUTO FEDERAL DO MARANHÃO;\N;BR
9631;M;ltssj;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
9642;M;CACA;"UNIVERSIDADE FEDERAL DE PERNAMBUCO
 - UFPE";\N;BR
9626;M;PPSS;Instituto Federal de  Educação, Ciência e Tecnologia do Pará - Campus Abaetetuba;\N;BR
9629;F;ASC;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";\N;BR
9640;M;MFNV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BR
9639;M;PAGR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE
 - IFS";\N;BR
9641;M;CBN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9636;M;JRD;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
9622;M;ARL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
Campus Canindé";\N;\N
9638;M;EMF;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9634;M;ECS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
9628;M;MAPR;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;BR
9620;F;NRU;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS
 - IFAM";\N;BR
9610;F;I S F;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9635;F;TLB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";\N;BR
9648;M;afrr;IFMA-CAMPUS CAXIAS;\N;BR
9659;M;ARBM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";http://www.ifpe.edu.br;BR
9650;M;ECMM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9660;F;CDSP;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
9654;F;SML;Instituto Federal de Educação, Ciência e Tecnologia do Amazonas - IFAM;\N;BR
9655;M;EBS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";\N;BR
9657;F;DMATS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";\N;BR
9646;F;asm;ifma-campus caxias;\N;BR
9658;M;FNCO;SECRETARIA DE ESTADO DE EDUCAÇÃO DO AMAZONAS - SEDUC;\N;BR
9662;F;VBM;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";https://mail.google.com/mail/u/0/#inbox;BR
9645;M;RDV;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN - CAMPUS NOVA CRUZ";\N;BR
8946;M;JRHSS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";\N;BR
9643;M;MBB;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAZONAS;\N;BR
9647;M;JSPN;Instituto Federal de Educação, Ciência e Tecnologia- Paraíba;\N;BR
9649;M;JEFO;INSTITUTO FEDERAL DE PERNAMBUCO;http://www.ifpe.edu.br;BR
9651;M;SFSJ;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9624;M;ASD;Instituto Federal de Educação, Ciência e Tecnologia do Rio Grande do Norte;\N;BR
9632;F;MAL;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";\N;BR
9663;F;AAO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";\N;BR
9656;M;CRCN;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";\N;BR
9002;M;MFA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IF BAIANO";http://www.ifbaiano.edu.br/unidades/valenca/;BR
8779;F;CA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";\N;BR
9664;M;CEBB;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";\N;BN
