author_id;paper_id;primary_contact;seq;first_name;affiliation;country;url
22855;11674;1;1;Douglas;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá  - IFCE Campus Canindé";BR;\N
22817;11655;1;1;pereira;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;https://outlook.live.com/owa/?realm=hotmail.com
22853;11672;1;1;Marcelo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE
campus Tianguá";\N;\N
22808;11565;0;1;Richardson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
20695;10563;0;1;Josefa Thaysa;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá - IFCE Campus Limoeiro do Norte";BR;\N
22845;11600;0;1;Emyllene;"UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE
 - UFRN";BR;\N
22812;11650;0;1;Raquel;Instituto Federal do Rio Grande do Norte - IFRN;BR;\N
22837;11666;0;1;Cicero;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
23560;11841;1;2;Jefferson;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - Campus São João dos Patos.;BR;\N
23561;11841;0;3;Angélica;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - Campus São João dos Patos.;BR;\N
23562;11841;0;4;Brunna;Instituto Federal de Educação, Ciência e Tecnologia do Maranhão - Campus São João dos Patos.;BR;\N
22841;11667;1;1;Bruna;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
13310;7328;0;1;Marcos Makêison;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
22860;11676;1;1;Felipe;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;\N
13322;7328;0;2;Matheus;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
22849;11668;1;1;Renata;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
13323;7328;0;3;Francisco Johnson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
13324;7328;0;4;Geovane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
20696;10563;0;3;Raíra Kirlly;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá - IFCE Campus Limoeiro do Norte";BR;\N
22846;11600;0;3;Israel;"FACULDADE ESTáCIO DE NATAL
 - FCC";BR;\N
22861;11677;1;1;Vanessa;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22857;11662;0;3;Reinaldo;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - IFCE;BR;\N
20697;10563;0;4;Joene Vitória;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá - IFCE Campus Limoeiro do Norte";BR;\N
20694;10563;0;5;Josicléia;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO CEARá - IFCE Campus Limoeiro do Norte";\N;\N
22868;11682;1;1;Lucas;"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS
 - UFT";BR;\N
13325;7328;1;5;Daniel;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
22858;11662;0;4;Carina;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - IFCE;BR;\N
21668;11053;0;3;Nilra Jane;IFRR-CBVC;BR;http://www.ifrr.edu.br/
22888;11689;1;1;Marianna;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
22875;11684;0;1;Roseanne;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
22680;11414;0;4;Marcio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22873;11592;0;2;Gregorio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
22879;11688;1;1;Elcivan;Instituto Federal de Educação Ciência e Tecnologia Baiano - IFBaiano, Campus Guanambi;BR;\N
22874;11592;1;3;Clodoaldo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI";BR;\N
22866;11680;1;1;Gustavo;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO MARANHãO  - IFMA";BR;\N
22867;11681;1;1;Wellington;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;\N
22869;11373;0;2;Clarissa;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22870;11373;0;3;Kercia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22890;11691;1;1;Jhersyka;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
22856;11662;0;1;Johnattan;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ - IFCE;BR;\N
22850;11669;1;1;Marcus;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
22863;11221;0;1;Nathalia;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE  - IFRN";BR;\N
22862;11678;0;1;ROBERTO CARLOS;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO
 - IFBAIANO";BR;\N
22865;11679;0;1;Marília;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
22893;11694;0;1;Fernando;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";BR;\N
22871;11373;0;4;José;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22681;11414;0;5;Renato;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22878;11687;1;1;Maria Luiza;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN/JOÃO-CÂMARA";BR;\N
22876;11685;1;1;Tiago;IFRN - Campus João Câmara;BR;\N
22679;11414;0;3;Marcionila;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22894;11695;1;1;Marcos;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
22877;11686;1;1;pereira;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;https://outlook.live.com/owa/?realm=hotmail.com
13378;7354;1;1;Patrícia;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
14194;7354;0;3;Rafael;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
14195;7354;0;4;Roberlan;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
14196;7354;0;5;Dienice;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
14197;7354;0;6;Gean;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
22785;11609;0;2;Leonardo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
22786;11609;0;3;Rayane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
22787;11609;0;4;Rosyane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
22895;11612;0;2;Anderson Velos;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";BR;\N
22909;11698;1;1;Jhersyka;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
13839;7567;1;2;Maria Cláudia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;\N
13849;7567;0;3;Paula Emily;"UNIVERSIDADE ESTADUAL DA PARAÍBA
 - UEPB";BR;\N
13850;7567;0;4;Vinícius;"UNIVERSIDADE FEDERAL DE CAMPINA GRANDE
 - UFCG";BR;\N
22903;11620;0;2;Matheus;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE ALAGOAS - IFAL";\N;\N
22907;11620;0;3;Paulo;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE ALAGOAS - IFAL";\N;\N
22908;11620;0;4;Breno;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE ALAGOAS - IFAL";\N;\N
22901;11620;0;5;Denys;\N;\N;\N
22910;11699;1;1;Nlton;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
13471;7386;1;4;ANTÔNIO DE ASSIS;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL";BR;\N
13472;7386;0;5;FRANCISCA GLEICIANE;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL";BR;\N
13484;7393;0;3;João Higor;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE SERGIPE  - IFS";BR;\N
13485;7393;0;4;Marcos Venicius;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE SERGIPE  - IFS";BR;\N
13486;7393;0;5;José Espínola;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE SERGIPE  - IFS";BR;\N
16222;8601;0;5;Raimundo Laerton;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO TOCANTINS  - IFTO";BR;\N
22891;11692;1;1;Nathalia;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE - IFRN";BR;\N
22892;11693;0;1;Samara;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
16220;8601;0;3;Gaspar;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO TOCANTINS  - IFTO";BR;\N
16221;8601;0;4;Érica;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO TOCANTINS  - IFTO";BR;\N
16219;8601;0;1;Guilherme Octávio;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO TOCANTINS  - IFTO";BR;\N
14193;7354;0;1;Ernando;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
13452;7382;1;1;Jaqueline;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO
Campus Palmas";BR;\N
13454;7382;0;3;Jose Eustaquio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
13455;7382;0;4;Weder;"FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS
 - UFT";BR;\N
13456;7382;0;5;Everlyn;"FACULDADE ITOP
 - ITOP";BR;\N
13469;7386;0;2;FRANCISCO JOSÉ;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA - IFCE - CAMPUS SOBRAL";BR;\N
13481;7393;1;1;Fabio Wendell;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE SERGIPE  - IFS";BR;\N
20270;10449;0;3;Dilair;\N;\N;\N
22900;11697;1;4;Jorge;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
17892;9335;0;4;José;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22881;11595;0;3;Elisa;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
22916;11645;0;2;Vanuza;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
22933;11664;0;3;Claudio;Colegio Militar de Salvador - ESFCEX / CMS;BR;\N
22880;11595;0;2;Flávia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
22918;11645;0;4;RAIANE;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
22919;11645;0;5;DIEGO FERNANDO;(SOED) Associação Educacional Dimensão;BR;\N
17211;9058;1;1;Antonio marcos;instituto federal de ciencia e tecnologia do ceara-IFCE;BR;\N
22989;11727;1;1;llucinelia;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22889;11690;1;1;Alícia;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE  - IFRN";BR;\N
22935;11705;1;1;MAYARA;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO
CAMPUS- ARIQUEMES";BR;\N
22937;9629;0;3;Edineuza;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI
CAMPUS CORRENTE";BR;\N
22938;9629;0;4;Italo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI
CAMPUS CORRENTE";\N;\N
22939;9629;0;5;Israel;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI
CAMPUS CORRENTE";BR;\N
22917;11645;0;3;WILLIAM KENNEDY;"INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DE RONDÔNIA
 - IFRO";BR;\N
22896;11612;0;3;Waleff;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";BR;\N
13593;7434;0;3;Pierre;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
13594;7434;0;4;Barbara;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
13595;7434;0;5;Nelson;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
22898;11612;0;5;Raimison;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";BR;\N
22914;11700;1;1;Elizana;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
22915;11701;1;1;Guthierre;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE
 - IFS";\N;\N
17219;9058;0;3;Francisco José;Instituto Federal de Educação, ciência e Tecnologia do Ceará  - IFCE;BR;\N
13453;7382;0;1;Eduardo;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS
 - IFTO";BR;\N
13483;7393;0;1;Ricardo;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE SERGIPE  - IFS";BR;\N
20269;10449;0;1;Maria Lucilene;\N;\N;\N
22932;11664;0;1;Fábio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
16618;8795;0;1;Biano Alves de;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA BAIANO - IFBAIANO;BR;\N
13618;7447;0;5;Sussimary;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
22897;11612;0;4;Willen;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";BR;\N
17165;9036;0;2;Renata;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI - CAMPUS PARNAÍBA";\N;\N
22966;11718;1;1;Nivea;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
17166;9036;0;3;João Lucas;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ
 - IFPI - CAMPUS PARNAÍBA";\N;\N
22947;11707;1;1;Maria Luiza;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN/JOÃO-CÂMARA";BR;\N
22951;8636;0;5;SÔNIA;UFAL;BR;\N
22949;8636;0;3;ANDRÉ;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS- IFAL;BR;\N
22950;8636;0;4;ISMAEL;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS- IFAL;BR;\N
22956;11709;1;1;JOÃO;IFAL - INSTITUTO FEDERAL DE ALAGOAS , CÂMPUS MURICI;BR;\N
17220;9058;0;4;Antônio;Instituto Federal de Educação, ciência e Tecnologia do Ceará  - IFCE;BR;\N
22959;11591;0;2;João;Instituto Federal de Educação, Ciência e Tecnologia- Paraíba;BR;\N
22965;11717;1;1;Stéphane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22974;11720;1;1;Liliane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22882;11595;0;4;Taisa;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
22883;11595;0;5;Thiego;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
22978;11616;0;3;Juliana;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22957;11710;1;1;Flávia Rayane;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;\N
22964;11716;1;1;Caio;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
23014;11737;1;1;TERCIO;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA - Campus Jacobina";BR;\N
13620;7449;0;2;Udine;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA
 - IFRR";BR;\N
22960;11712;1;1;Yasmin;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA
 - IFBA";BR;\N
22976;11562;0;2;Sérgio;IFRO - Campus Cacoal;BR;\N
22958;11711;1;1;Marcus;Instituto Federal de Rondônia;BR;\N
17221;9058;0;5;Beatriz;Instituto Federal de Educação, ciência e Tecnologia do Ceará  - IFCE;BR;\N
22963;11715;1;1;Antônio Clodston;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE
 - IFS";BR;\N
23020;11741;1;1;Júnia;"UNIVERSIDADE DO ESTADO DE MINAS GERAIS
 - UEMG";BR;\N
23000;11734;1;1;Gautama;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";BR;\N
22998;11717;0;2;Diego;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
22997;11732;1;1;Natália;IFPE campus Vitória de Santo Antão;BR;http://lattes.cnpq.br/7361794770539330
23023;11649;0;3;Rafael;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS - UFT;BR;\N
23018;11690;0;2;Maria Luiza;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE  - IFRN";BR;\N
22986;11724;1;1;ELISÂNIA;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE
 - IFS";\N;\N
22948;8636;0;1;ELLEN;INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS- IFAL;BR;\N
22962;11714;1;1;Crislane Cristina;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO
 - IFMA";\N;\N
22977;11616;0;1;Marcondes;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
23002;11637;0;1;André;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO AMAPÁ
 - IFAP";BR;\N
22987;11725;0;1;Marcus;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
23019;11690;0;3;Dayana;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE  - IFRN";BR;\N
23013;11736;1;1;Maria;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
23006;11543;0;2;maiane;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAIBA- IFPB. Campus -SOUSA;BR;\N
22975;11721;1;1;Luiz;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;https://mail.google.com/mail/u/0/#inbox
23001;11735;1;1;bruna;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;http://connepi.ifal.edu.br/ocs/index.php/connepi/connepi2016/user/account
22984;11622;0;5;Thalles;\N;BR;\N
23021;11742;1;1;Maria Luiza;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN/JOÃO-CÂMARA";BR;\N
23003;11596;0;2;Nicolle;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DO MARANHãO  - IFMA Campus Açailândia";BR;\N
22955;11708;1;1;Jhersyka;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS
 - IFAL";BR;\N
22991;11729;1;1;GORETE;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DO ESTADO DO CEARÁ;BR;\N
23015;11738;1;1;Análie Francine;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ
 - IFPA";\N;\N
23007;11543;0;3;maria do socorro;INSTITUTO FEDERAL DE EDUCAÇÃO CIÊNCIA E TECNOLOGIA DA PARAIBA- IFPB. Campus -SOUSA;BR;\N
23017;11740;1;1;Mariana;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO
 - IFPE";BR;\N
23052;11751;1;1;Stivensam;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DA PARAÍBA
 - IFPB";BR;https://mail.google.com/mail/u/0/?tab=wm#inbox
22985;11723;1;1;Arlindo;"UNIVERSIDADE FEDERAL DE ALAGOAS
 - UFAL";BR;http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4981912J4
22999;11733;1;1;Vicente Elício;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ
 - IFCE";BR;\N
23022;11649;0;2;Weder;FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS - UFT;BR;\N
23055;11754;1;1;Mariana;"INSTITUTO FEDERAL DE EDUCAçãO, CIêNCIA E TECNOLOGIA DE PERNAMBUCO  - IFPE";BR;\N
23034;11730;1;2;Lílian;"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO NORTE
 - IFRN";BR;\N
